id,from_visit,place_id,visit_date,visit_type,session
8836,8835,5202,1578321362732785,1,0
8842,8836,5201,1578321376096261,1,0
8843,8842,5211,1578321409691590,1,0
8844,8843,5212,1578321409824106,1,0
8845,8844,5213,1578321412290153,1,0
8846,8844,5214,1578321415898742,1,0
8847,8846,5215,1578321415989889,1,0
8848,8847,5216,1578321420354377,1,0
8849,8848,5217,1578321441035141,1,0
8850,0,5218,1578321672184573,2,0
8851,0,5219,1578321675981166,1,0
8852,0,14,1578323311437693,3,0
8853,0,5200,1578323539262186,9,0
8854,0,5220,1578323828405263,2,0
8855,0,5221,1578323881845976,1,0
8856,8855,5222,1578323903926816,1,0
8857,0,5217,1578324261623688,9,0
8858,0,5223,1578324276086767,1,0
8859,8858,5215,1578324276121617,1,0
8860,8859,5217,1578324280620950,1,0
8861,0,5203,1578324442161227,1,0
8862,8861,5169,1578324442608026,6,0
8863,8862,5224,1578324467695659,1,0
8864,8863,5225,1578324468628920,5,0
8865,8864,5226,1578324694499350,1,0
8866,8865,5227,1578324695115456,5,0
8867,8866,5228,1578324701253194,1,0
8868,8864,5229,1578324780942338,1,0
8869,8868,5230,1578324782477779,5,0
8870,0,5231,1578324882708641,1,0
8871,8870,5232,1578324886182921,1,0
8872,8871,5233,1578324886612138,6,0
8879,8878,5240,1578324907906979,1,0
8880,8879,5241,1578324908923464,1,0
8881,8880,5242,1578324911275319,1,0
8882,8881,5243,1578324920169768,1,0
8883,8882,5244,1578324928115152,1,0
8884,8883,5245,1578324936753486,1,0
8885,8862,5205,1578324966080579,1,0
8886,8885,5246,1578324971792880,1,0
8887,8862,5247,1578325018171950,1,0
8888,8862,5248,1578325109455577,1,0
8889,8862,5179,1578325129346698,1,0
8890,8862,5183,1578325146473736,1,0
8891,8862,5249,1578325180551847,1,0
8892,0,5250,1578325410686055,2,0
8893,0,5251,1578325415292380,1,0
8894,0,321,1578325461236813,2,0
8895,0,322,1578325463501040,1,0
8896,8895,323,1578325464709105,6,0
8897,8896,328,1578325465654031,6,0
8898,0,329,1578325469351889,1,0
8899,0,330,1578325491282944,1,0
8900,0,5252,1578325552555144,1,0
8901,0,329,1578326001647580,1,0
8902,0,5253,1578326055164215,1,0
8903,0,5254,1578326078669883,1,0
8904,0,5255,1578326085526924,1,0
8905,0,5253,1578326146842916,1,0
8906,0,329,1578326148343291,1,0
8907,0,5256,1578326153010465,1,0
8908,0,328,1578326160457429,1,0
8909,0,5257,1578326160764171,1,0
8910,8909,5258,1578326161247821,6,0
8911,8910,5223,1578326169891164,1,0
8912,0,5253,1578326180798798,1,0
8913,0,329,1578326188427555,1,0
8914,0,397,1578326220123914,1,0
8915,0,5253,1578326223817068,1,0
8916,0,329,1578326239026518,1,0
8917,0,330,1578326241744204,1,0
8918,0,5259,1578326246371235,1,0
8919,0,329,1578326253568856,1,0
8920,0,330,1578326254953386,1,0
8921,0,5260,1578326258924704,1,0
8922,0,5261,1578326315009535,1,0
8923,0,5253,1578326334991619,1,0
8924,0,329,1578326338741862,1,0
8925,0,5262,1578326344067792,1,0
8926,0,5263,1578326348639608,1,0
8927,0,5262,1578326359978503,1,0
8928,0,5263,1578326366426689,1,0
8929,0,5264,1578326371191751,1,0
8930,0,5217,1578326473061471,9,0
8931,0,5265,1578326646052432,2,0
8932,0,5266,1578326653089694,1,0
8933,0,4923,1578326903302746,2,0
8934,0,5267,1578326985886406,1,0
8935,0,5268,1578327026706696,2,0
8937,0,5270,1578327047730822,1,0
8938,0,4819,1578328030109692,1,0
8940,0,5271,1578328145056360,2,0
8941,0,5272,1578328154348334,1,0
8942,0,5273,1578328179911716,1,0
8943,0,4923,1578328378874233,1,0
8944,0,5274,1578328639640349,1,0
8945,0,5274,1578328729990071,1,0
8946,0,5275,1578328803537537,1,0
8947,0,5276,1578328820143310,2,0
8948,0,5277,1578328827327191,1,0
8949,0,5278,1578328843229195,1,0
8950,0,5279,1578328863047838,1,0
8951,0,5280,1578328889908604,1,0
8953,0,5282,1578328911599423,1,0
8954,0,5283,1578328930525670,1,0
8955,8954,5284,1578328984828733,1,0
8956,8955,5285,1578328988248582,1,0
8957,8956,5286,1578329014624727,1,0
8958,0,1924,1578329093071578,1,0
8959,0,5287,1578329119936684,2,0
8960,0,5288,1578329523241696,2,0
8961,0,5289,1578329526353164,1,0
8962,8958,2327,1578329556704750,1,0
8963,8962,4504,1578329565901236,1,0
8964,8963,4757,1578329569302650,1,0
8965,8964,1924,1578329570336827,6,0
8966,8965,2327,1578329572215110,1,0
8967,8966,4504,1578329580907591,1,0
8968,8967,4377,1578329584212187,1,0
8969,0,5290,1578329890114427,2,0
8971,0,5292,1578329901614867,1,0
8972,8970,5293,1578329924755274,1,0
8973,0,5294,1578330001218105,2,0
8974,0,5295,1578330004237299,1,0
8975,0,5296,1578330065633228,1,0
8976,8968,1924,1578330153012613,1,0
8977,0,5297,1578330247480640,2,0
8978,0,5298,1578330252319717,1,0
8979,0,5299,1578330728647360,2,0
8980,0,5300,1578330889887077,1,0
8982,0,5302,1578331262618050,1,0
8983,0,98,1578331592344765,2,0
8984,8983,2880,1578331630724687,1,0
8985,8984,655,1578331643052486,1,0
8986,8985,3615,1578331662964588,1,0
8987,0,1924,1578332211136678,9,0
8988,0,14,1578332226161185,3,0
8989,8988,5303,1578332241725048,1,0
8990,8989,5304,1578332250417096,1,0
8991,0,5305,1578332436457956,2,0
8992,0,4626,1578332441963595,1,0
8993,0,329,1578332971625102,2,0
8994,0,5306,1578333005972709,1,0
8995,0,10,1578336953523992,1,0
8996,8995,5307,1578336953786243,6,0
8997,0,10,1578336957884055,1,0
8998,0,5214,1578336995335158,1,0
8999,8998,5215,1578336995505676,1,0
9000,8998,5215,1578337007393437,1,0
9001,9000,5201,1578337013642017,1,0
9002,9001,5308,1578337072270505,1,0
9003,0,5309,1578337167111155,2,0
9004,0,5310,1578337176745220,1,0
9005,0,5311,1578337236166035,2,0
9006,0,5312,1578337241890355,1,0
9007,0,5313,1578337568440266,2,0
9008,0,5314,1578337578770986,1,0
9009,9008,5315,1578337579248362,5,0
9010,0,14,1578337661992037,3,0
9011,9010,5316,1578337685726808,1,0
9012,9011,5317,1578337700507862,1,0
9013,0,5318,1578337733199261,2,0
9014,0,4121,1578337758040181,1,0
9015,9014,5319,1578337785822340,1,0
9016,0,5320,1578338379924171,2,0
9017,0,5321,1578338387849790,1,0
9018,9017,5322,1578338393009893,1,0
9019,9018,5323,1578338396475576,1,0
9020,0,5324,1578338584785954,1,0
9021,9020,5325,1578338585917072,5,0
9022,9018,5326,1578338757377846,1,0
9023,0,5327,1578338901454540,2,0
9024,0,5328,1578338905173579,1,0
9025,0,5329,1578338922409251,1,0
9026,0,5330,1578339198067685,2,0
9028,0,5332,1578339266264489,2,0
9029,0,5333,1578339272780318,1,0
9030,9029,5334,1578339277818992,1,0
9031,0,5335,1578339369565579,2,0
9032,0,5336,1578339373231628,1,0
9033,0,1924,1578339870633816,1,0
9034,0,5337,1578339876124419,1,0
9036,0,5339,1578339926983392,1,0
9037,0,5340,1578340082461861,2,0
9038,0,5341,1578340248297616,2,0
9039,0,5342,1578340361780232,1,0
9040,9039,5343,1578340368912195,1,0
9041,0,5344,1578340536511675,1,0
9042,0,5345,1578342338889332,1,0
9043,0,5346,1578342403986606,2,0
9044,0,5347,1578342411278531,1,0
9045,0,5348,1578343404418193,2,0
9046,0,5349,1578343411103726,1,0
9047,0,5350,1578343498863903,2,0
9048,0,5351,1578343516847277,1,0
9049,0,5271,1578343914678219,2,0
9050,9049,5266,1578343930668605,1,0
9051,0,5271,1578343996828291,2,0
9052,0,5352,1578344116724199,1,0
9053,0,14,1578344184902045,3,0
9054,9053,5353,1578344239946536,1,0
9055,9054,5354,1578344247224283,1,0
9056,0,5355,1578344575787997,2,0
9057,0,5356,1578344581337435,1,0
9058,9057,5357,1578344599138756,1,0
9059,9058,5358,1578344601481860,6,0
9060,9057,5359,1578344652093227,1,0
9061,0,5360,1578344759311903,2,0
9062,0,5361,1578344774446960,1,0
9063,0,5362,1578344962219523,1,0
9064,9063,5363,1578345576295934,1,0
9065,0,10,1578384359660499,1,0
9066,9065,5364,1578384359924635,6,0
9067,0,10,1578384364676935,1,0
9068,0,10,1578408908299021,1,0
9069,9068,5365,1578408908414849,6,0
9070,0,10,1578408912000833,1,0
9071,0,5366,1578409266995760,2,0
9073,0,5368,1578409281883331,1,0
9074,9073,5369,1578409943158994,1,0
9075,0,5370,1578410028760099,2,0
9076,0,5371,1578410037118473,1,0
9077,0,5372,1578427880485777,2,0
9078,0,5373,1578427890878758,1,0
9079,9078,5374,1578427902074351,1,0
9080,0,5375,1578427917397499,1,0
9081,0,329,1578427929714084,2,0
9082,0,5376,1578427940396633,1,0
9083,0,329,1578427974084762,1,0
9084,0,397,1578428057783231,1,0
9086,0,5375,1578428082103115,1,0
9087,0,5375,1578428119406463,1,0
9088,0,397,1578428187128589,1,0
9090,0,5375,1578428208178239,1,0
9091,9090,5379,1578428266200970,1,0
9097,9079,5379,1578428295722734,1,0
9098,0,5375,1578428352297758,1,0
9099,0,5385,1578429172377160,2,0
9102,0,5388,1578429319505981,1,0
9103,0,14,1578430547039907,3,0
9104,9103,5389,1578430560334780,1,0
9105,9104,5390,1578430568065029,1,0
9106,0,5391,1578430645963637,2,0
9107,0,98,1578430655118659,2,0
9108,9107,2421,1578430660200216,1,0
9109,9108,5392,1578430663298767,1,0
9110,9109,5393,1578430666221592,1,0
9111,0,5394,1578430812109024,2,0
9112,0,5395,1578430815306238,1,0
9113,0,5396,1578430872695114,1,0
9114,0,5397,1578431162936325,2,0
9115,0,5398,1578431171451798,1,0
9116,0,14,1578431565987030,3,0
9117,9116,5399,1578431576291316,1,0
9118,9117,5400,1578431582531031,1,0
9119,0,10,1578509548609980,1,0
9120,9119,5401,1578509554455808,6,0
9121,0,571,1578509669973851,3,0
9122,0,14,1578509740772331,3,0
9123,9121,572,1578509986403366,1,0
9129,9128,571,1578510076462347,6,0
9130,9129,578,1578510109117699,1,0
9131,9122,5399,1578510128407447,1,0
9132,9131,5400,1578510132071466,1,0
9133,9130,579,1578510167362015,1,0
9134,0,98,1578510172340029,2,0
9135,9133,904,1578510184113072,1,0
9136,9134,2880,1578510185327059,1,0
9137,9136,2421,1578510215609447,1,0
9138,9132,5407,1578510332465341,1,0
9139,9137,5392,1578510337350272,1,0
9140,9139,5393,1578510348386720,1,0
9141,0,14,1578511241614487,3,0
9142,0,5408,1578512190434218,2,0
9143,0,5409,1578512194049594,1,0
9144,9143,5410,1578512202520155,1,0
9145,9144,5411,1578512214453743,1,0
9146,9145,5412,1578512223441909,1,0
9147,9145,5413,1578512239538869,1,0
9148,0,5414,1578512247738239,1,0
9149,9148,5415,1578512280718253,1,0
9150,9149,5416,1578512299338682,1,0
9151,9150,5417,1578512316024340,1,0
9152,9150,5418,1578512344267218,1,0
9153,9150,5419,1578512707077859,1,0
9154,9153,5420,1578512707566743,6,0
9155,9154,5421,1578512709002015,6,0
9156,9148,5422,1578512727455223,1,0
9157,9156,5423,1578512743187690,1,0
9158,9148,5424,1578512976124921,1,0
9159,9158,5413,1578512993385871,1,0
9160,9159,5425,1578513000567384,1,0
9161,9160,5426,1578513000930885,6,0
9162,0,5196,1578514112315835,2,0
9163,0,5197,1578514115802195,1,0
9164,9163,5427,1578514142330707,1,0
9165,9164,5428,1578514149430414,1,0
9166,9165,5197,1578514169052236,1,0
9167,0,5429,1578514927728574,1,0
9168,9167,5418,1578514986380051,1,0
9169,9168,5429,1578514988165688,1,0
9170,9168,5430,1578515053193323,1,0
9171,9168,5431,1578515071384988,1,0
9172,9171,5432,1578515104068950,1,0
9173,9172,5433,1578515107975000,1,0
9174,0,5434,1578515513816718,1,0
9175,0,10,1578553718923766,1,0
9176,9175,5435,1578553720378770,6,0
9177,0,10,1578553725138917,1,0
9178,0,5436,1578553735062094,2,0
9181,0,5439,1578553764031555,1,0
9182,9181,5440,1578553767426367,1,0
9183,0,5441,1578554263974873,1,0
9187,0,5445,1578554365193056,1,0
9189,0,5447,1578554408699380,1,0
9190,0,5448,1578554482090105,2,0
9191,0,5449,1578554490339037,1,0
9193,0,5451,1578554513004350,1,0
9194,9193,5452,1578554535723121,1,0
9195,0,14,1578554687022174,3,0
9196,9195,5399,1578554711525284,1,0
9197,0,571,1578554901976414,3,0
9198,9197,572,1578554906200767,1,0
9204,9203,571,1578554912968147,6,0
9205,0,5132,1578554979497177,2,0
9206,9205,3054,1578554984481397,1,0
9207,9206,3059,1578555057929872,1,0
9208,9196,5400,1578555059211931,1,0
9209,9208,5434,1578555088039133,1,0
9210,0,98,1578555135830054,2,0
9211,9210,655,1578555142467197,1,0
9212,9211,2421,1578555148251800,1,0
9213,9212,5458,1578555155862514,1,0
9214,9213,5459,1578555176961155,1,0
9215,9207,3054,1578555379303534,1,0
9216,9204,578,1578555577967930,1,0
9217,0,10,1578570862923192,1,0
9218,9217,5460,1578570863071213,6,0
9219,0,10,1578570867798766,1,0
9220,0,5434,1578570878542143,9,0
9221,0,5461,1578570910980592,2,0
9222,0,5462,1578570916628815,1,0
9223,9222,5463,1578570920061791,5,0
9224,9220,5464,1578571276118792,1,0
9225,0,579,1578571314787428,1,0
9226,0,10,1578581676958015,1,0
9227,9226,5465,1578581677041550,6,0
9228,0,5466,1578581687873952,1,0
9229,0,10,1578581691983907,1,0
9230,0,5467,1578581692338515,9,0
9231,0,5468,1578583302285551,1,0
9232,0,5469,1578585360514671,1,0
9233,0,5451,1578586390245099,2,0
9234,9233,5452,1578586404842527,1,0
9235,9233,5470,1578586484329133,1,0
9236,9235,5471,1578586484978472,5,0
9237,9236,5472,1578586490178256,1,0
9239,0,5471,1578586552116111,2,0
9240,0,5451,1578586565968779,2,0
9241,9240,5452,1578586576623087,1,0
9242,9240,5452,1578586617865443,1,0
9243,0,5474,1578588527124975,1,0
9244,0,5459,1578589830374287,1,0
9245,0,655,1578589837000406,1,0
9246,9245,2421,1578589840543683,1,0
9247,9246,5475,1578589844708323,1,0
9248,9247,5476,1578589847402891,1,0
9249,9248,2421,1578589854641046,1,0
9250,0,5477,1578590311682631,1,0
9251,0,5478,1578593873690541,2,0
9252,0,5479,1578593883150792,1,0
9254,0,5481,1578593903934697,1,0
9255,0,5482,1578593958387666,2,0
9256,0,5483,1578593966174302,1,0
9257,9256,5484,1578593968747598,1,0
9258,9254,5485,1578593981070327,1,0
9259,0,5486,1578594149779741,2,0
9260,0,5487,1578594186438913,1,0
9261,0,5488,1578594739408364,2,0
9262,0,5489,1578594744568573,1,0
9263,0,5490,1578594777561924,1,0
9264,0,5491,1578594816556934,1,0
9265,0,5492,1578595421730521,1,0
9266,0,10,1578597890288294,1,0
9267,9266,5493,1578597890345214,6,0
9268,0,10,1578597893472628,1,0
9269,0,5494,1578598026257726,1,0
9270,0,5495,1578598069252434,9,0
9271,0,5496,1578599965451088,1,0
9272,0,2827,1578601345412033,3,0
9273,0,2836,1578601359547241,3,0
9274,0,5475,1578601509980653,1,0
9275,9274,2421,1578601511253816,1,0
9276,9275,5475,1578601512100255,1,0
9277,9275,5458,1578601517064978,1,0
9278,9277,2421,1578601517630095,1,0
9279,9278,5458,1578601518519878,1,0
9280,9279,5498,1578601521339415,1,0
9281,0,10,1578602757276487,1,0
9282,9281,5499,1578602757510942,6,0
9283,0,10,1578602760096633,1,0
9284,0,5500,1578602917587188,2,0
9285,0,5501,1578602959296758,1,0
9286,0,14,1578603254897757,3,0
9287,9286,5502,1578603345927897,1,0
9288,9287,5503,1578603353208937,1,0
9289,9288,5504,1578603414095884,1,0
9290,9289,5505,1578603417535656,1,0
9291,9286,5506,1578603626558131,1,0
9292,0,14,1578603941412433,3,0
9293,9292,5507,1578603951644234,1,0
9294,9293,5508,1578603956757625,1,0
9295,0,5509,1578604206290445,1,0
9296,9295,5510,1578604264066880,1,0
9297,9295,5511,1578604371336583,1,0
9298,9295,5512,1578604371584378,1,0
9300,9299,4335,1578604372784025,1,0
9301,9298,5514,1578604395297337,1,0
9302,9301,5515,1578604428303741,1,0
9303,9302,5516,1578604442227563,1,0
9304,9303,5517,1578604450549880,1,0
9305,0,14,1578604613756320,3,0
9306,9305,3123,1578604641337615,1,0
9307,0,5518,1578604863961647,2,0
9308,9306,3124,1578604922894483,1,0
9309,9308,3127,1578605345274750,1,0
9310,9309,5519,1578605965080227,1,0
9311,9310,5520,1578605980521010,1,0
9312,9311,5521,1578606068989063,1,0
9313,9312,5522,1578606139090871,1,0
9314,9313,5523,1578606360950606,1,0
9315,0,14,1578606567129612,3,0
9316,9315,5524,1578606604787726,1,0
9317,0,5525,1578606865243541,2,0
9318,0,5526,1578606885837808,1,0
9319,0,14,1578607870677087,3,0
9320,9319,5389,1578607890638240,1,0
9321,9320,5527,1578607894560307,1,0
9322,0,5528,1578609393405280,1,0
9323,0,10,1578644014095303,1,0
9324,9323,5529,1578644014212927,6,0
9325,0,10,1578644017352298,1,0
9326,0,10,1578644023851040,1,0
9327,0,5530,1578644097341920,2,0
9328,9327,5490,1578644124608222,1,0
9329,0,5531,1578644143641905,1,0
9331,0,5533,1578644188053826,1,0
9332,9331,5534,1578644188997124,1,0
9335,0,5537,1578644219666450,1,0
9336,9335,5538,1578644226453129,5,0
9337,9336,5539,1578644227450953,1,0
9338,0,5540,1578644233169357,2,0
9339,0,5481,1578644237398171,1,0
9341,0,5542,1578644258723504,1,0
9342,9341,5543,1578644261507397,5,0
9343,9342,5544,1578644262449576,1,0
9344,0,5545,1578644282393477,1,0
9345,9344,5546,1578644283483880,1,0
9346,0,5547,1578644306665579,1,0
9348,0,5549,1578644331194994,1,0
9349,9339,5550,1578644345674274,1,0
9350,0,10,1578668660693699,1,0
9351,9350,5551,1578668661348191,6,0
9352,0,10,1578668665032158,1,0
9353,0,5552,1578668863889055,2,0
9356,0,1923,1578668908431992,1,0
9357,9356,5555,1578668938531645,1,0
9358,9357,5556,1578668944620242,1,0
9359,9358,5557,1578668950157882,1,0
9360,9359,5558,1578668952628973,1,0
9361,9360,5559,1578668955314286,1,0
9362,9361,5558,1578668993854833,1,0
9363,9362,5560,1578668999381625,1,0
9364,9363,5561,1578669017488275,1,0
9365,9363,5562,1578669027797835,1,0
9366,9365,5563,1578669028731133,6,0
9367,0,10,1578673200673585,1,0
9368,9367,5564,1578673201212935,6,0
9369,0,10,1578673203938412,1,0
9370,0,98,1578673220472987,2,0
9371,9370,2422,1578673224796640,1,0
9372,9371,5565,1578673232947958,1,0
9373,9372,5566,1578673233738870,6,0
9374,9371,5565,1578673256150214,1,0
9375,9374,5566,1578673256555712,6,0
9376,0,5567,1578673449008303,2,0
9377,0,1924,1578673620470322,1,0
9378,0,2327,1578673629984671,2,0
9379,0,1924,1578673635031928,2,0
9380,0,5568,1578673760792061,2,0
9381,0,5569,1578673765077859,1,0
9382,0,1924,1578674022369394,1,0
9383,0,1924,1578674143411392,1,0
9384,0,1924,1578674222936406,1,0
9385,0,5570,1578674287020445,2,0
9386,0,5571,1578674291545012,1,0
9387,0,5572,1578674300405045,1,0
9388,0,1924,1578674775173021,1,0
9389,9388,2327,1578674812644081,1,0
9390,9389,5573,1578674827872498,1,0
9391,0,5573,1578674844383933,2,0
9392,0,5574,1578675037192000,2,0
9393,0,5575,1578675045272011,1,0
9394,0,5576,1578675215788325,2,0
9395,0,5577,1578675220733796,1,0
9396,0,655,1578676015058647,1,0
9397,9396,2880,1578676019891997,1,0
9398,9397,3618,1578676028067203,1,0
9399,9398,3603,1578676031710616,1,0
9400,9399,3618,1578676088621493,1,0
9401,9397,4101,1578676104331135,1,0
9402,9401,5578,1578676121959359,1,0
9403,0,2979,1578676203174137,2,0
9404,9403,2987,1578676212938466,1,0
9405,0,5579,1578676223544010,1,0
9406,0,5580,1578676357716753,2,0
9407,0,5581,1578676362083573,1,0
9408,9406,5582,1578676375947696,1,0
9409,0,5583,1578676382883966,1,0
9410,9409,5584,1578676393227522,1,0
9411,0,5585,1578676454185412,1,0
9412,0,1922,1578676642385977,2,0
9413,0,1923,1578676645248205,1,0
9414,9413,2235,1578676704913436,1,0
9415,0,5586,1578676878903660,1,0
9416,0,5587,1578676934028512,1,0
9417,0,5587,1578677176176724,1,0
9418,0,5588,1578677280211892,2,0
9419,0,5589,1578677284372389,1,0
9420,0,5587,1578677317403499,1,0
9421,0,5590,1578678220053644,2,0
9422,0,5591,1578678224948123,1,0
9423,0,4114,1578678429389007,1,0
9424,9423,4115,1578678439882466,1,0
9425,9424,4101,1578678443106079,1,0
9426,9425,655,1578678470609756,1,0
9427,9426,2421,1578678476294649,1,0
9428,9427,5458,1578678479240016,1,0
9429,9428,5498,1578678481243948,1,0
9430,9429,5498,1578679023481501,9,0
9431,9430,5592,1578679031043053,1,0
9432,0,3948,1578679054982797,2,0
9434,0,3916,1578679066463660,1,0
9435,9434,3917,1578679072653890,1,0
9436,9435,3918,1578679072674631,1,0
9437,9436,3919,1578679096897130,1,0
9438,9437,5594,1578679097580631,1,0
9439,0,5595,1578679136773752,1,0
9440,9439,5596,1578679146157749,1,0
9441,0,5597,1578679184847820,1,0
9442,0,5598,1578679222085511,1,0
9443,0,5599,1578679223483594,1,0
9444,0,5600,1578679225403823,1,0
9445,0,5601,1578679226936389,1,0
9446,0,5602,1578679318378292,1,0
9447,0,5603,1578679360377232,1,0
9448,0,5602,1578679363089644,1,0
9449,0,5603,1578679365937221,1,0
9450,0,5604,1578679373011145,1,0
9451,0,5605,1578679772176552,1,0
9452,0,5605,1578679818850234,2,0
9453,0,5606,1578679996456936,2,0
9454,0,5607,1578679999871911,1,0
9455,0,329,1578680097231031,2,0
9456,0,5608,1578680107067413,2,0
9459,9458,5611,1578680117163988,1,0
9460,0,655,1578680119960932,1,0
9461,9460,2880,1578680121898147,1,0
9462,9461,3482,1578680128191258,1,0
9463,9462,5612,1578680132864160,1,0
9464,9462,5613,1578680198771607,1,0
9465,9462,5614,1578680346265668,1,0
9466,9462,5615,1578680365665939,1,0
9467,0,5616,1578680596784202,2,0
9469,0,5618,1578680608742995,1,0
9470,9469,5619,1578680613004927,1,0
9471,9470,5620,1578680615374411,1,0
9472,9471,5621,1578680618832821,1,0
9473,9470,5622,1578680659875566,1,0
9474,9470,5623,1578680665774573,1,0
9475,9470,5624,1578680678623800,1,0
9476,9470,5625,1578680684286849,1,0
9477,0,14,1578680829193716,2,0
9478,9477,5626,1578680968011361,1,0
9479,9478,5627,1578680978072834,1,0
9480,9476,5618,1578681027807570,1,0
9481,9480,5628,1578681052368317,1,0
9482,9481,5629,1578681061145842,1,0
9483,9481,5629,1578681144325637,1,0
9484,9481,5630,1578681152422304,1,0
9485,9484,5631,1578681155175358,1,0
9486,9481,5632,1578681193471834,1,0
9487,9481,5618,1578681427726605,1,0
9488,9487,5633,1578681576011498,1,0
9489,9488,5634,1578681586916635,1,0
9490,9489,5635,1578681590435350,1,0
9491,9490,5636,1578681593967733,1,0
9492,9490,5637,1578681609482449,1,0
9493,9488,5638,1578681657132969,1,0
9494,9488,5639,1578681671857664,1,0
9495,9494,5640,1578681678225495,1,0
9496,9495,5641,1578681681042366,1,0
9497,9494,5642,1578681697933805,1,0
9498,9494,5643,1578681703114283,1,0
9499,9498,5644,1578681705599260,1,0
9500,9488,5645,1578681732709731,1,0
9501,9488,5646,1578681743492393,1,0
9502,9501,5647,1578681747278446,1,0
9503,0,5648,1578681772612642,2,0
9504,0,5649,1578681779158790,1,0
9505,9504,5650,1578681780258316,6,0
9506,0,5651,1578681941038167,2,0
9507,0,5652,1578681949204127,1,0
9508,0,5596,1578682672991267,1,0
9509,0,5597,1578682674720336,1,0
9510,0,5598,1578682678458409,1,0
9511,0,5599,1578682679309610,1,0
9512,0,5600,1578682701835036,1,0
9513,0,5599,1578682712313395,1,0
9514,0,5598,1578682713408957,1,0
9515,0,5599,1578682716513472,1,0
9516,0,5601,1578683257736618,1,0
9517,0,5602,1578683258594153,1,0
9518,0,5601,1578683263772224,1,0
9519,0,5602,1578683267795431,1,0
9520,0,501,1578683312493953,2,0
9521,0,5653,1578683991398958,1,0
9522,0,5654,1578683993815805,1,0
9523,0,5653,1578683994850074,1,0
9524,0,2900,1578684187581861,2,0
9525,0,2901,1578684191789033,1,0
9526,9525,3012,1578684201858167,1,0
9527,9526,3013,1578684216698261,1,0
9528,9527,3014,1578684232526328,1,0
9529,9528,3023,1578684246748976,1,0
9530,9529,5655,1578684255263686,1,0
9531,9530,5656,1578684256970025,6,0
9532,9529,5657,1578684287188467,1,0
9533,9532,5658,1578684288135221,6,0
9534,9533,5659,1578684320702344,1,0
9535,0,5660,1578684342653258,2,0
9536,9535,2987,1578684343208785,6,0
9537,9536,3539,1578684368461448,1,0
9538,9533,5659,1578684432963012,1,0
9539,9533,5661,1578684456091512,1,0
9540,0,5660,1578684567857768,1,0
9541,9537,2987,1578684632750138,1,0
9542,9541,2989,1578684650193713,1,0
9543,0,5660,1578684658051734,2,0
9544,0,5662,1578684720939615,1,0
9545,9533,5663,1578684750305596,1,0
9546,9533,5664,1578684758374637,1,0
9547,0,5662,1578684828248993,1,0
9548,9533,5665,1578684921715135,1,0
9549,9533,5663,1578684942205562,1,0
9550,9533,5663,1578684953141587,1,0
9551,9533,5664,1578684957686339,1,0
9552,9533,5665,1578684985539745,1,0
9553,9533,5664,1578685008247473,1,0
9554,9533,5666,1578685035649440,1,0
9555,9533,5667,1578685048785783,1,0
9556,9533,5668,1578685055692604,1,0
9557,9533,5669,1578685063312950,1,0
9558,9533,5669,1578685075766807,1,0
9559,9533,5663,1578685118104096,1,0
9560,9533,5665,1578685135244000,1,0
9561,0,5670,1578685458809587,2,0
9562,0,5671,1578685462175827,1,0
9563,0,5672,1578685667890611,1,0
9564,9563,5658,1578685668531627,6,0
9565,9564,5673,1578685689073233,1,0
9566,0,5674,1578685774749502,1,0
9567,9566,5658,1578685775437232,6,0
9568,9567,5675,1578685799488993,1,0
9569,0,5660,1578685839791543,2,0
9570,0,2979,1578685985899091,2,0
9571,9567,5661,1578685994768011,1,0
9572,0,5662,1578686022762861,2,0
9573,0,5676,1578686082933885,2,0
9574,0,5677,1578686099461873,1,0
9575,9562,5678,1578686180611917,1,0
9576,9567,5659,1578686255630879,1,0
9577,9567,5679,1578686278283252,1,0
9578,0,5680,1578686770247256,2,0
9579,0,3015,1578686777787916,1,0
9580,9579,5681,1578687008397575,1,0
9581,9580,5682,1578687032285532,6,0
9582,9579,5683,1578687084698299,1,0
9583,9582,5684,1578687179159729,1,0
9584,9583,5685,1578687182938517,1,0
9585,0,5686,1578687200454225,1,0
9586,0,5687,1578687230309181,1,0
9587,0,5688,1578687303247892,1,0
9589,0,5690,1578687737095955,1,0
9590,0,2979,1578687890239721,2,0
9591,9590,3539,1578687920589790,1,0
9592,0,5685,1578688127035949,9,0
9593,9589,5690,1578688346770016,9,0
9594,0,5691,1578688420652446,2,0
9595,0,5692,1578688438855766,1,0
9596,0,5693,1578688472712800,1,0
9597,9591,2987,1578688685516956,1,0
9598,9597,2989,1578688723833285,1,0
9599,0,2979,1578688938518259,2,0
9600,9599,2987,1578688942145975,1,0
9601,9600,2989,1578688957082451,1,0
9602,9593,5690,1578688987416504,9,0
9603,0,5694,1578689006872666,1,0
9604,0,5695,1578689068388149,1,0
9605,0,5659,1578689140474029,1,0
9606,0,5696,1578689163312507,2,0
9608,0,5698,1578689284450403,2,0
9609,0,5699,1578689290457718,1,0
9610,0,5700,1578689338478048,2,0
9611,9602,5690,1578689362648555,9,0
9612,0,5701,1578689365256577,1,0
9613,0,10,1578690155050226,1,0
9614,9613,5702,1578690155312258,6,0
9615,0,5690,1578690169237823,1,0
9616,9615,5703,1578690169445859,6,0
9617,0,10,1578690175327016,1,0
9618,0,5704,1578690408002309,2,0
